ts;uuid;id_user;gclid;user_recurrent;url_landing;url base;gclid;id user;uuid
2021-09-06 1:20:15.058;aac91bc5-d074-4789-995d-789e16443b23;971fa551-f117-4fc2-9731-83fee01fa5b5;EAIaIQobChMIoLKpmJfp8gIVL4KDBx3O8gPOEAAYASAAEgJblPD_BwE;false;tria-hibrido/gclid=Cj0KCQjw1dGJBhD4ARIsANb6Odn_zw5rZMVejI7hV_s33mwdAuaWTXCidfcpN3kthicXnfXOhT726VoaAtZmEALw_wcB&idUser=a0d1d299-8126-4836-ba00-4589c3193d49&uuid=268aa840-f962-4007-b688-6ee767eb63e8&camp=1725352245&adg=73019156532&device=m&sl=65499078603&adv=481025151991&rec=false&;https://www.metropolis.com/es/;;;
2021-09-06 1:23:19.264;268aa840-f962-4007-b688-6ee767eb63e8;a0d1d299-8126-4836-ba00-4589c3193d49;Cj0KCQjw1dGJBhD4ARIsANb6Odn_zw5rZMVejI7hV_s33mwdAuaWTXCidfcpN3kthicXnfXOhT726VoaAtZmEALw_wcB;false;gclid=EAIaIQobChMIwPu5t4qs3AIVAQAAAB0BAAAAEAAYACAAEgJVzfD_BwE&idUser=d5f103fa-8fc4-4aeb-87a0-dcbe059339ae&uuid=59a95a73-c3e6-41f7-9eb1-d87620d9ab0d&camp=732401169&adg=46724582868&device=m&sl=&adv=383441982882&rec=false&;https://www.metropolis.com/es/;;;
2021-09-06 1:23:45.642;59a95a73-c3e6-41f7-9eb1-d87620d9ab0d;d5f103fa-8fc4-4aeb-87a0-dcbe059339ae;EAIaIQobChMIwPu5t4qs3AIVAQAAAB0BAAAAEAAYACAAEgJVzfD_BwE;false;gclid=CjwKCAjwjbCDBhAwEiwAiudBy3jlJeW4vAzqieU59RXrhxtMvbHXgK5UdK0KHtUCtcp6GWd38D0u6BoC76EQAvD_BwE&idUser=504588fa-8fc4-4aeb-87a0-dcbe059339ae&uuid=d4fddf73-c3e6-41f7-9eb1-d87620d9ab0d&camp=732187328&adg=46724581628&device=c&sl=&adv=383441982840&rec=false&;https://www.metropolis.com/es/;;;
2021-09-06 1:24:11.167;d4fddf73-c3e6-41f7-9eb1-d87620d9ab0d;504588fa-8fc4-4aeb-87a0-dcbe059339ae;CjwKCAjwjbCDBhAwEiwAiudBy3jlJeW4vAzqieU59RXrhxtMvbHXgK5UdK0KHtUCtcp6GWd38D0u6BoC76EQAvD_BwE;false;tria/gclid=Cj0KCQjw1dGJBhD4ARIsANb6OdlmwHIgbX9cJ5OaLFyH0rPCTx8oSfpjQ-qI7MljV-Sg7fl1zSCt4ZEaAhHfEALw_wcB&idUser=3b667a12-1f6d-49ae-96b3-296d0c56f124&uuid=d5fe6fbe-e339-48a8-96f7-0ae1e5deeffe&camp=1648648995&adg=62589383945&device=m&sl=&adv=481025151787&rec=true&;https://www.metropolis.com/es/;;;
2021-09-06 1:27:15.408;d5fe6fbe-e339-48a8-96f7-0ae1e5deeffe;3b667a12-1f6d-49ae-96b3-296d0c56f124;Cj0KCQjw1dGJBhD4ARIsANb6OdlmwHIgbX9cJ5OaLFyH0rPCTx8oSfpjQ-qI7MljV-Sg7fl1zSCt4ZEaAhHfEALw_wcB;true;gclid=Cj0KCQjw1dGJBhD4ARIsANb6OdmIdy6EcvQUvw3tUt5-mO0TNP7hG44V0Gev4-68MhB4LxhMq_EFDpQaAjKeEALw_wcB&idUser=b5cbe536-820a-46b5-865b-05708c5ae366&uuid=7030d2e8-e0a4-4f4e-b6b4-06fd2b3f0ce5&camp=732187328&adg=46724581628&device=m&sl=&adv=533655604703&rec=false&;https://www.metropolis.com/es/;;;
2021-09-06 1:27:18.256;7030d2e8-e0a4-4f4e-b6b4-06fd2b3f0ce5;b5cbe536-820a-46b5-865b-05708c5ae366;Cj0KCQjw1dGJBhD4ARIsANb6OdmIdy6EcvQUvw3tUt5-mO0TNP7hG44V0Gev4-68MhB4LxhMq_EFDpQaAjKeEALw_wcB;false;clin200/gclid=EAIaIQobChMIwPu5t4qs3AIVAQAAAB0BAAAAEAAYACAAEgJVzfD_BwE&idUser=557983fa-8fc4-4aeb-87a0-dcbe059339ae&uuid=d921da73-c3e6-41f7-9eb1-d87620d9ab0d&camp=732187355&adg=46724587148&device=c&sl=43115966579&adv=499223878287&rec=false&;https://www.metropolis.com/es/;;;
2021-09-06 1:28:21.386;d921da73-c3e6-41f7-9eb1-d87620d9ab0d;557983fa-8fc4-4aeb-87a0-dcbe059339ae;EAIaIQobChMIwPu5t4qs3AIVAQAAAB0BAAAAEAAYACAAEgJVzfD_BwE;false;clin200/gclid=Cj0KCQjw1dGJBhD4ARIsANb6Odmu889uC-pJI4h_opswIy6F3YXjkBRVQRScr1pdO4IAncomVutR-KPwaAjtuEALw_wcB&idUser=362d60e4-fad4-44fe-959b-4c1f98e708a6&uuid=ba8ca6de-780c-4b2b-84a9-6315cd06e5ec&camp=732187355&adg=46724587148&device=m&sl=&adv=499223878287&rec=false&;https://www.metropolis.com/es/;;;
2021-09-06 1:31:38.995;ba8ca6de-780c-4b2b-84a9-6315cd06e5ec;362d60e4-fad4-44fe-959b-4c1f98e708a6;Cj0KCQjw1dGJBhD4ARIsANb6Odmu889uC-pJI4h_opswIy6F3YXjkBRVQRScr1pdO4IAnH1VutR-KPwaAjtuEALw_wcB;false;tria-hibrido/gclid=CO3TptmD6fICFbjDcwQd6pwOEw&idUser=d3dce7fa-8fc4-4aeb-87a0-dcbe059339ae&uuid=57843e73-c3e6-41f7-9eb1-d87620d9ab0d&camp=10584328482&adg=106303761004&device=m&sl=0&adv=481025152042&rec=false&;https://www.metropolis.com/es/;;;
2021-09-06 1:36:21.649;57843e73-c3e6-41f7-9eb1-d87620d9ab0d;d3dce7fa-8fc4-4aeb-87a0-dcbe059339ae;CO3TptmD6fICFbjDcwQd6pwOEw;false;gclid=Cj0KCQjw1dGJBhD4ARIsANb6OdkB1J6KBtAXFxilBoAyf3qvgiPoiq_BItmbqa0OgxvKUgXlEzkXa2EaAu3hEALw_wcB&idUser=90807e0f-24e0-4737-8afa-d331776cdbb2&uuid=0fdb12d5-44fd-42f8-85bb-bcf42f102f25&camp=732187328&adg=46724581628&device=c&sl=&adv=533655604703&rec=false&;https://www.metropolis.com/es/;;;
2021-09-06 1:39:19.710;0fdb12d5-44fd-42f8-85bb-bcf42f102f25;90807e0f-24e0-4737-8afa-d331776cdbb2;Cj0KCQjw1dGJBhD4ARIsANb6OdkB1J6KBtAXFxilBoAyf3qvgiPoiq_BItmbqa0OgxvKUgXlEzkXa2EaAu3hEALw_wcB;false;gclid=Cj0KCQjw1dGJBhD4ARIsANb6Odkms_JFFP9oVkJuZIdKy6cu5kJtKnfIBGS8Vawt0XXjklMW9zEC8vQaAvtaEALw_wcB&idUser=f8ecefc1-5c26-422d-ae0f-21cb1b837d68&uuid=09d81100-1234-417e-9449-e88844ed9196&camp=732187328&adg=46724581628&device=m&sl=&adv=533655604703&rec=true&;https://www.metropolis.com/es/;;;
2021-09-06 1:40:45.155;09d81100-1234-417e-9449-e88844ed9196;f8ecefc1-5c26-422d-ae0f-21cb1b837d68;Cj0KCQjw1dGJBhD4ARIsANb6Odkms_JFFP9oVkJuZIdKy6cu5kJtKnfIBGS8Vawt0XXjklMW9zEC8vQaAvtaEALw_wcB;true;tria-hibrido/gclid=Cj0KCQjw1dGJBhD4ARIsANb6OdnFjDIO-1N9w4A4C9nUX_dy0-XyLlNRwt8jj592vVRU0Lqt6e8H-1UaAkuKEALw_wcB&idUser=be686c1f-d0fd-40f5-b650-c90676a5dd1d&uuid=ef9c3a1d-6361-43c7-a93a-40816c806520&camp=12758678095&adg=126242467572&device=c&sl=&adv=514753083523&rec=false&;https://www.metropolis.com/es/;;;
2021-09-06 1:40:47.651;ef9c3a1d-6361-43c7-a93a-40816c806520;be686c1f-d0fd-40f5-b650-c90676a5dd1d;Cj0KCQjw1dGJBhD4ARIsANb6OdnFjDIO-1N9w4A4C9nUX_dy0-XyLlNRwt8jj592vVRU0Lqt6e8H-1UaAkuKEALw_wcB;false;gclid=EAIaIQobChMIpNSO85vp8gIVGKp3Ch0xaAn2EAAYASAAEgKcUvD_BwE&idUser=75e534a4-ba8f-4e67-8bd7-c10a34bd4dfd&uuid=7a4974e8-62cd-4202-9026-dfa50cb9d79f&camp=1685819696&adg=64092327565&device=m&sl=&adv=383441983896&rec=false&;https://www.metropolis.com/es/;;;
2021-09-06 1:41:15.536;7a4974e8-62cd-4202-9026-dfa50cb9d79f;75e534a4-ba8f-4e67-8bd7-c10a34bd4dfd;EAIaIQobChMIpNSO85vp8gIVGKp3Ch0xaAn2EAAYASAAEgKcUvD_BwE;false;gclid=Cj0KCQjw1dGJBhD4ARIsANb6OdmqkRKjxHPKD-Q90FEbG4PZYRiGaEfZRTHEQH9ufAtOOwOr1OwRMFIaAqQvEALw_wcB&idUser=f494ed64-090b-4547-be5b-2ac5f60f0372&uuid=fecb2a59-94f3-4f13-94a7-94ef542a881b&camp=732187328&adg=46724581628&device=c&sl=&adv=533655604703&rec=false&;https://www.metropolis.com/es/;;;
2021-09-06 1:42:23.937;fecb2a59-94f3-4f13-94a7-94ef542a881b;f494ed64-090b-4547-be5b-2ac5f60f0372;Cj0KCQjw1dGJBhD4ARIsANb6OdmqkRKjxHPKD-Q90FEbG4PZYRiGaEfZRTHEQH9ufAtOOwOr1OwRMFIaAqQvEALw_wcB;false;gclid=Cj0KCQjw1dGJBhD4ARIsANb6OdlBdCu2yDwvp9GAzrfuzyRdcQDqDNis8LJvn0xq2pj1rOuspyMrfCUaAit9EALw_wcB&idUser=ae29f469-cebb-4c35-8d02-ea5011d1ea57&uuid=f48f5e21-baa1-41c2-a4af-a59c1f937896&camp=732187328&adg=46724581628&device=m&sl=&adv=533655604703&rec=false&;https://www.metropolis.com/es/;;;
2021-09-06 1:44:8.284;f48f5e21-baa1-41c2-a4af-a59c1f937896;ae29f469-cebb-4c35-8d02-ea5011d1ea57;Cj0KCQjw1dGJBhD4ARIsANb6OdlBdCu2yDwvp9GAzrfuzyRdcQDqDNis8LJvn0xq2pj1rOuspyMrfCUaAit9EALw_wcB;false;k43/gclid=Cj0KCQjw1dGJBhD4ARIsANb6Odmm0scxrJhSEv-sJOjunwPSMTkeF8CRIkq2-Oal8d7PtLGRV2GswSUaAqrkEALw_wcB&idUser=8fb314e8-b0fe-4e17-b398-c0c5d2a988d0&uuid=e70ae10c-c91d-46f9-9c44-6a470c7995dc&camp=1724235562&adg=67441804237&device=m&sl=&adv=383441984151&rec=false&;https://www.metropolis.com/es/;;;
2021-09-06 11:56:55.657;e70ae10c-c91d-46f9-9c44-6a470c7995dc;8fb314e8-b0fe-4e17-b398-c0c5d2a988d0;Cj0KCQjw1dGJBhD4ARIsANb6Odmm0scxrJhSEv-sJOjunwPSMTkeF8CRIkq2-Oal8d7PtLGRV2GswSUaAqrkEALw_wcB;false;clin200/gclid=Cj0KCQjw1dGJBhD4ARIsANb6OdlXep4lwZTNIehwsuribQd6HSwZdLJ1cRKgwnznc0T6BDgyEn7iUJIaAivcEALw_wcB&idUser=3b667a12-1f6d-49ae-96b3-296d0c56f124&uuid=d5fe6fbe-e339-48a8-96f7-0ae1e5deeffe&camp=13352768134&adg=118216881250&device=m&sl=&adv=525403074131&rec=true&;https://www.metropolis.com/es/;;;
2021-09-06 1:52:54.535;d5fe6fbe-e339-48a8-96f7-0ae1e5deeffe;3b667a12-1f6d-49ae-96b3-296d0c56f124;Cj0KCQjw1dGJBhD4ARIsANb6OdlXep4lwZTNIehwsuribQd6HSwZdLJ1cRKgwnznc0T6BDgyEn7iUJIaAivcEALw_wcB;true;dep30F/gclid=Cj0KCQjw1dGJBhD4ARIsANb6OdnEZvTcH5sPeRfBZ8wzplfWTyOkHWqAhnnP7KuoB1GHxfiFGg_4yrcaAtgMEALw_wcB&idUser=490387a9-be5a-4942-aa62-436819e9f338&uuid=60abec30-79d6-43b7-aff5-9b015eb4324e&camp=13461666926&adg=124865734793&device=m&sl=&adv=526832313495&rec=false&;https://www.metropolis.com/es/;;;
2021-09-06 1:53:2.408;60abec30-79d6-43b7-aff5-9b015eb4324e;490387a9-be5a-4942-aa62-436819e9f338;Cj0KCQjw1dGJBhD4ARIsANb6OdnEZvTcH5sPeRfBZ8wzplfWTyOkHWqAhnnP7KuoB1GHxfiFGg_4yrcaAtgMEALw_wcB;false;dep30/gclid=Cj0KCQjw1dGJBhD4ARIsANb6OdkkK7qr_k-k8Tt08clDXE5KHaU2a0m7qMM-O2SQx8QlrZdKh9JGUVYaAtGBEALw_wcB&idUser=490387a9-be5a-4942-aa62-436819e9f338&uuid=60abec30-79d6-43b7-aff5-9b015eb4324e&camp=1042446162&adg=60556557005&device=m&sl=&adv=528158484219&rec=true&;https://www.metropolis.com/es/;;;
2021-09-06 1:55:7.309;60abec30-79d6-43b7-aff5-9b015eb4324e;490387a9-be5a-4942-aa62-436819e9f338;Cj0KCQjw1dGJBhD4ARIsANb6OdkkK7qr_k-k8Tt08clDXE5KHaU2a0m7qMM-O2SQx8QlrZdKh9JGUVYaAtGBEALw_wcB;true;tria/gclid=Cj0KCQjw1dGJBhD4ARIsANb6OdkQYwT42ooVoWpVEuOyjFR2m83yBrpNJCGbR_SPMYM9Cn_bXfTFdFUaAu9cEALw_wcB&idUser=a2b09d50-ca4b-40f7-b31f-8cd9ae06b74a&uuid=dbe550f6-9d1f-490f-a56a-edc0b6e09e4b&camp=1648648995&adg=62589383945&device=c&sl=&adv=481025151787&rec=false&;https://www.metropolis.com/es/;;;
2021-09-06 1:56:8.150;dbe550f6-9d1f-490f-a56a-edc0b6e09e4b;a2b09d50-ca4b-40f7-b31f-8cd9ae06b74a;Cj0KCQjw1dGJBhD4ARIsANb6OdkQYwT42ooVoWpVEuOyjFR2m83yBrpNJCGbR_SPMYM9Cn_bXfTFdFUaAu9cEALw_wcB;false;clin400/gclid=Cj0KCQjw1dGJBhD4ARIsANb6OdmJeLunINNihzyaQ_ozzg7WHi3Lee9NzeyFE3roXeZxDyhRcpPyO3YaAkM9EALw_wcB&idUser=3fcd7da3-06a3-4c0c-9836-a591efe51925&uuid=4bdfa0ad-d11b-4699-8c61-6d50c96a4f53&camp=1439144774&adg=54995539343&device=m&sl=&adv=477211735154&rec=false&;https://www.metropolis.com/es/;;;
2021-09-06 1:56:24.613;4bdfa0ad-d11b-4699-8c61-6d50c96a4f53;3fcd7da3-06a3-4c0c-9836-a591efe51925;Cj0KCQjw1dGJBhD4ARIsANb6OdmJeLunINNihzyaQ_ozzg7WHi3Lee9NzeyFE3roXeZxDyhRcpPyO3YaAkM9EALw_wcB;false;dep30F/gclid=Cj0KCQjw1dGJBhD4ARIsANb6Odl0tfQi00eHvnqCoqJt-lm93jRD3yRldTPu-RpjDy7j6FQpafvTtKkaAuStEALw_wcB&idUser=3b667a12-1f6d-49ae-96b3-296d0c56f124&uuid=d5fe6fbe-e339-48a8-96f7-0ae1e5deeffe&camp=1054206170&adg=51242788069&device=m&sl=&adv=477211734950&rec=true&;https://www.metropolis.com/es/;;;
2021-09-06 1:57:5.373;d5fe6fbe-e339-48a8-96f7-0ae1e5deeffe;3b667a12-1f6d-49ae-96b3-296d0c56f124;Cj0KCQjw1dGJBhD4ARIsANb6Odl0tfQi00eHvnqCoqJt-lm93jRD3yRldTPu-RpjDy7j6FQpafvTtKkaAuStEALw_wcB;true;clin50/gclid=Cj0KCQjw1dGJBhD4ARIsANb6Odkivy0JaTCWPb1DVHEvlGkE4MR2FEcRAQM7ySJRlEq0cOUMRX8dGmkaAvAaEALw_wcB&idUser=85043a5b-4a24-47cf-a7e6-925ddc414a4b&uuid=e581e07d-6cfe-43a2-b140-ab99512c3452&camp=732187349&adg=46724584708&device=m&sl=&adv=379120563244&rec=false&;https://www.metropolis.com/es/;;;
2021-09-06 1:57:11.479;e581e07d-6cfe-43a2-b140-ab99512c3452;85043a5b-4a24-47cf-a7e6-925ddc414a4b;Cj0KCQjw1dGJBhD4ARIsANb6Odkivy0JaTCWPb1DVHEvlGkE4MR2FEcRAQM7ySJRlEq0cOUMRX8dGmkaAvAaEALw_wcB;false;clin200/gclid=Cj0KCQjw1dGJBhD4ARIsANb6OdnirXrG-gQLMMDcOAgUx-_CouA-K0wQXqORreTKR--JCgcCLf6rGoYaAux4EALw_wcB&idUser=85043a5b-4a24-47cf-a7e6-925ddc414a4b&uuid=e581e07d-6cfe-43a2-b140-ab99512c3452&camp=732187355&adg=46724587148&device=m&sl=&adv=499223878287&rec=true&;https://www.metropolis.com/es/;;;
2021-09-06 2:0:6.862;e581e07d-6cfe-43a2-b140-ab99512c3452;85043a5b-4a24-47cf-a7e6-925ddc414a4b;Cj0KCQjw1dGJBhD4ARIsANb6OdnirXrG-gQLMMDcOAgUx-_CouA-K0wQXqORreTKR--JCgcCLf6rGoYaAux4EALw_wcB;true;dep30/gclid=Cj0KCQjw1dGJBhD4ARIsANb6OdkkK7qr_k-k8Tt08clDXE5KHaU2a0m7qMM-O2SQx8QlrZdKh9JGUVYaAtGBEALw_wcB&idUser=490387a9-be5a-4942-aa62-436819e9f338&uuid=60abec30-79d6-43b7-aff5-9b015eb4324e&camp=1042446162&adg=60556557005&device=m&sl=&adv=528158484219&rec=true&;https://www.metropolis.com/es/;;;
2021-09-06 2:1:37.066;60abec30-79d6-43b7-aff5-9b015eb4324e;490387a9-be5a-4942-aa62-436819e9f338;Cj0KCQjw1dGJBhD4ARIsANb6OdkkK7qr_k-k8Tt08clDXE5KHaU2a0m7qMM-O2SQx8QlrZdKh9JGUVYaAtGBEALw_wcB;true;dep30/gclid=Cj0KCQjw1dGJBhD4ARIsANb6OdlJ1-fCDR4ndMTpFd2biM9dqBjRFsTBp-L1lGv5gDP5Vf3NnanGJikaAlk-EALw_wcB&idUser=490387a9-be5a-4942-aa62-436819e9f338&uuid=60abec30-79d6-43b7-aff5-9b015eb4324e&camp=1042446162&adg=60556557005&device=m&sl=43115966903&adv=528158484219&rec=true&;https://www.metropolis.com/es/;;;
2021-09-06 2:1:48.342;60abec30-79d6-43b7-aff5-9b015eb4324e;490387a9-be5a-4942-aa62-436819e9f338;Cj0KCQjw1dGJBhD4ARIsANb6OdlJ1-fCDR4ndMTpFd2biM9dqBjRFsTBp-L1lGv5gDP5Vf3NnanGJikaAlk-EALw_wcB;true;comercial/gclid=CL250NmK6fICFWzRxQod_0wJwg&idUser=df1f67fa-8fc4-4aeb-87a0-dcbe059339ae&uuid=53c7be73-c3e6-41f7-9eb1-d87620d9ab0d&camp=732187340&adg=46724588388&device=c&sl=&adv=379120563115&rec=false&;https://www.metropolis.com/es/;;;
2021-09-06 2:9:10.496;53c7be73-c3e6-41f7-9eb1-d87620d9ab0d;df1f67fa-8fc4-4aeb-87a0-dcbe059339ae;CL250NmK6fICFWzRxQod_0wJwg;false;home/gclid=Cj0KCQjw1dGJBhD4ARIsANb6OdkCvPIsiQeElp6CU7Y8BuJ5JH2WEKc2-hpBvfZWInOP1ULrlB8Sbs4aAmD9EALw_wcB&idUser=9cb06019-87c7-4c5f-b72e-ac1f3846635b&uuid=a793ed83-3425-4fb0-8c75-de6794a0a2e9&camp=1685819708&adg=64092328045&device=m&sl=&adv=379120587355&rec=false&;https://www.metropolis.com/es/;;;
2021-09-06 2:10:56.553;a793ed83-3425-4fb0-8c75-de6794a0a2e9;9cb06019-87c7-4c5f-b72e-ac1f3846635b;Cj0KCQjw1dGJBhD4ARIsANb6OdkCvPIsiQeElp6CU7Y8BuJ5JH2WEKc2-hpBvfZWInOP1ULrlB8Sbs4aAmD9EALw_wcB;false;tria-hibrido/gclid=CPmisc-P6fICFdDHxQoditoJlg&idUser=d8c928fa-8fc4-4aeb-87a0-dcbe059339ae&uuid=5c717f73-c3e6-41f7-9eb1-d87620d9ab0d&camp=12758678107&adg=126242468092&device=m&sl=&adv=514753083730&rec=false&;https://www.metropolis.com/es/;;;
2021-09-06 2:14:47.048;5c717f73-c3e6-41f7-9eb1-d87620d9ab0d;d8c928fa-8fc4-4aeb-87a0-dcbe059339ae;CPmisc-P6fICFdDHxQoditoJlg;false;home/gclid=Cj0KCQjw1dGJBhD4ARIsANb6OdkCvPIsiQeElp6CU7Y8BuJ5JH2WEKc2-hpBvfZWInOP1ULrlB8Sbs4aAmD9EALw_wcB&idUser=9cb06019-87c7-4c5f-b72e-ac1f3846635b&uuid=a793ed83-3425-4fb0-8c75-de6794a0a2e9&camp=1685819708&adg=64092328045&device=m&sl=&adv=379120587355&rec=true&;https://www.metropolis.com/es/;;;
2021-09-06 2:15:11.824;a793ed83-3425-4fb0-8c75-de6794a0a2e9;9cb06019-87c7-4c5f-b72e-ac1f3846635b;Cj0KCQjw1dGJBhD4ARIsANb6OdkCvPIsiQeElp6CU7Y8BuJ5JH2WEKc2-hpBvfZWInOP1ULrlB8Sbs4aAmD9EALw_wcB;true;gclid=Cj0KCQjw1dGJBhD4ARIsANb6OdnJjNvFQClvxKV4Hp27iFgdjfk_sh4FXHCcHINKmvr7RExfrzZt4iIaAqcKEALw_wcB&idUser=4d65da5e-81f0-4078-acbc-91011ee43cf2&uuid=e26cc91b-0b3d-4195-ac8c-96a24dd7c88d&camp=732187328&adg=46724581628&device=c&sl=&adv=533655604703&rec=false&;https://www.metropolis.com/es/;;;
2021-09-06 2:17:4.585;e26cc91b-0b3d-4195-ac8c-96a24dd7c88d;4d65da5e-81f0-4078-acbc-91011ee43cf2;Cj0KCQjw1dGJBhD4ARIsANb6OdnJjNvFQClvxKV4Hp27iFgdjfk_sh4FXHCcHINKmvr7RExfrzZt4iIaAqcKEALw_wcB;false;tria/gclid=Cj0KCQjw1dGJBhD4ARIsANb6OdlqofNRhcLlRzjpdDWHLu4BQ6Pl7wyWdMOgn_hNVDMmewMNzB-mu8EaAlHLEALw_wcB&idUser=0066f0c5-8df8-47f6-b523-675c95f44c10&uuid=fb8dc604-010a-4974-b5db-96967a64d68c&camp=1648648995&adg=62589383945&device=m&sl=&adv=481025151796&rec=true&;https://www.metropolis.com/es/;;;
2021-09-06 2:17:15.472;fb8dc604-010a-4974-b5db-96967a64d68c;0066f0c5-8df8-47f6-b523-675c95f44c10;Cj0KCQjw1dGJBhD4ARIsANb6OdlqofNRhcLlRzjpdDWHLu4BQ6Pl7wyWdMOgn_hNVDMmewMNzB-mu8EaAlHLEALw_wcB;true;gclid=Cj0KCQjw1dGJBhD4ARIsANb6OdnJjNvFQClvxKV4Hp27iFgdjfk_sh4FXHCcHINKmvr7RExfrzZt4iIaAqcKEALw_wcB&idUser=4d65da5e-81f0-4078-acbc-91011ee43cf2&uuid=e26cc91b-0b3d-4195-ac8c-96a24dd7c88d&camp=732187328&adg=46724581628&device=c&sl=&adv=533655604703&rec=true&;https://www.metropolis.com/es/;;;
2021-09-06 2:17:27.705;e26cc91b-0b3d-4195-ac8c-96a24dd7c88d;4d65da5e-81f0-4078-acbc-91011ee43cf2;Cj0KCQjw1dGJBhD4ARIsANb6OdnJjNvFQClvxKV4Hp27iFgdjfk_sh4FXHCcHINKmvr7RExfrzZt4iIaAqcKEALw_wcB;true;tria/gclid=Cj0KCQjw1dGJBhD4ARIsANb6OdlwqVdoqW8XuIF-sWSV-ms_DlW64Fqf6x3J7uyqlXsrBUQr7r39CtIaAr73EALw_wcB&idUser=a67e534a-0075-44d2-927f-491018026719&uuid=1d8efb78-e1d3-426a-9c48-2c0c0101e0cb&camp=1648648995&adg=62589383945&device=m&sl=55827747438&adv=481025151787&rec=false&;https://www.metropolis.com/es/;;;